"","City_code","lon","lat","num_tweets"
"3292","MITCHELL SD",-98.02590179,43.70991898,2
"3293","MOAB UT",-109.55083466,38.57315063,23
"3294","MOBERLY MO",-92.43862152,39.41818619,13
"3295","MOBILE AL",-88.04309845,30.69476128,587
"3296","MOBRIDGE SD",-100.43295288,45.53816223,2
"3297","MOCKSVILLE NC",-80.56092834,35.89443588,7
"3298","MODESTO CA",-120.99914551,37.63897324,442
"3299","MOKENA IL",-87.88947296,41.52630615,4
"3300","MOLINE IL",-90.51522064,41.5069809,36
"3301","MONAHANS TX",-102.89324188,31.59444237,4
"3302","MONCKS CORNER SC",-80.01290131,33.19626236,9
"3303","MONEE IL",-87.74182129,41.41996002,1
"3304","MONESSEN PA",-79.88707733,40.14862442,6
"3305","MONETT MO",-93.92830658,36.92906952,7
"3306","MONMOUTH IL",-90.64776611,40.91139221,3
"3307","MONMOUTH OR",-123.23638916,44.84816742,10
"3308","MONONA WI",-89.33418274,43.06205368,8
"3309","MONROE GA",-83.71302795,33.79499817,4
"3310","MONROE LA",-92.11960602,32.50980759,297
"3311","MONROE MI",-83.39758301,41.91663742,23
"3312","MONROE NC",-80.54924011,34.98587036,8
"3313","MONROE NY",-74.18616486,41.33085632,17
"3314","MONROE WA",-121.97357178,47.85487747,38
"3315","MONROEVILLE OH",-82.69579315,41.24438477,1
"3316","MONROEVILLE PA",-79.74937439,40.4387207,1
"3317","MONROVIA CA",-118.0006485,34.14796829,105
"3318","MONT BELVIEU TX",-94.89146423,29.84809875,1
"3319","MONTAGUE MI",-86.35713959,43.41694641,9
"3320","MONTCLAIR NJ",-74.20848083,40.82605362,141
"3321","MONTEBELLO CA",-118.10694122,34.00930023,19
"3322","MONTEREY CA",-121.89748383,36.6002388,128
"3323","MONTEREY PARK CA",-118.12483978,34.06269836,14
"3324","MONTEREY TN",-85.26838684,36.14765167,1
"3325","MONTEVALLO AL",-86.86419678,33.10087967,11
"3326","MONTGOMERY AL",-86.29966736,32.36724472,699
"3327","MONTGOMERY IL",-88.34621429,41.73051071,2
"3328","MONTGOMERY TX",-95.69664001,30.38855171,18
"3329","MONTICELLO AR",-91.79141235,33.62911987,1
"3330","MONTICELLO IL",-88.57354736,40.02787399,4
"3331","MONTICELLO IN",-86.76451874,40.74537659,2
"3332","MONTICELLO KY",-84.88193512,36.81594086,2
"3333","MONTICELLO MN",-93.79497528,45.30529785,1
"3334","MONTICELLO MS",-90.11628723,31.55413437,1
"3335","MONTICELLO NY",-74.68832397,41.65591812,1
"3336","MONTPELIER VT",-72.57458496,44.26039124,29
"3337","MONTROSE CO",-107.87070465,38.4788475,4
"3338","MONTROSE PA",-75.87622833,41.83430481,3
"3339","MOON PA",-80.23907471,40.50891876,6
"3340","MOORE HAVEN FL",-81.09259796,26.83358002,1
"3341","MOORE OK",-97.48735046,35.33969498,201
"3342","MOOREFIELD WV",-78.96636963,39.06458664,2
"3343","MOORESBORO NC",-81.69874573,35.29899597,1
"3344","MOORESTOWN NJ",-74.94165039,39.96718597,30
"3345","MOORESVILLE IN",-86.37399292,39.61291504,6
"3346","MOORESVILLE NC",-80.80976868,35.58535004,61
"3347","MOORHEAD MN",-96.76844025,46.87382507,60
"3348","MOORPARK CA",-118.88391113,34.28554535,36
"3349","MORAGA CA",-122.13219452,37.83471298,3
"3350","MOREHEAD CITY NC",-76.72536469,34.72343445,5
"3351","MOREHEAD KY",-83.43223572,38.18409348,20
"3352","MORGAN CITY LA",-91.20729065,29.69994926,7
"3353","MORGAN HILL CA",-121.6563797,37.1303978,24
"3354","MORGANTON NC",-81.68434906,35.74584961,12
"3355","MORGANTOWN KY",-86.68365479,37.2256012,5
"3356","MORGANTOWN WV",-79.95038605,39.63131714,456
"3357","MORIARTY NM",-106.05168152,34.99026871,1
"3358","MORNINGSIDE MD",-76.89069366,38.8301239,1
"3359","MOROCCO IN",-87.45333862,40.94620895,1
"3360","MORRILL KS",-95.69260406,39.92824936,1
"3361","MORRILTON AR",-92.74445343,35.15127182,2
"3362","MORRIS IL",-88.42147064,41.3571167,11
"3363","MORRIS MN",-95.91436005,45.58617401,48
"3364","MORRIS OK",-95.86071014,35.60788727,1
"3365","MORRIS PLAINS NJ",-74.47996521,40.82184601,1
"3366","MORRISON CO",-105.19271851,39.65348434,3
"3367","MORRISON IL",-89.96530914,41.80975723,2
"3368","MORRISTOWN NJ",-74.48057556,40.79689789,55
"3369","MORRISTOWN NY",-75.647789,44.58650208,2
"3370","MORRISTOWN TN",-83.29478455,36.21415329,10
"3371","MORRISVILLE NC",-78.82486725,35.82374954,36
"3372","MORRO BAY CA",-120.85191345,35.36568451,12
"3373","MORROW GA",-84.33943939,33.58339691,94
"3374","MORROW OH",-84.12705231,39.35469437,2
"3375","MORTON GROVE IL",-87.78246307,42.04076767,6
"3376","MORTON IL",-89.45970917,40.61309433,3
"3377","MORTON MS",-89.65461731,32.35386658,1
"3378","MORTON WA",-122.27754974,46.55794525,1
"3379","MORVEN NC",-80.00048065,34.86457825,1
"3380","MOSCOW ID",-117.00219727,46.73223877,136
"3381","MOSCOW MILLS MO",-90.91833496,38.94809341,7
"3382","MOSES LAKE WA",-119.28028107,47.12987137,18
"3383","MOSS POINT MS",-88.53965759,30.40934944,4
"3384","MOULTON AL",-87.29332733,34.48143387,15
"3385","MOULTRIE GA",-83.78891754,31.18035507,19
"3386","MOUND MN",-93.66635132,44.93652725,8
"3387","MOUND VALLEY KS",-95.40553284,37.20561218,7
"3388","MOUNDSVILLE WV",-80.74716949,39.92013931,281
"3389","MOUNDVILLE AL",-87.63011169,32.99803162,3
"3390","MOUNT AIRY MD",-77.15393066,39.37637711,1
"3391","MOUNT AIRY NC",-80.60665131,36.49975586,8
"3392","MOUNT CLEMENS MI",-82.87785339,42.59724808,25
"3393","MOUNT ETNA IN",-85.56215668,40.74266815,1
"3394","MOUNT HOLLY NC",-81.0157547,35.29826736,16
"3395","MOUNT HOLLY NJ",-74.78692627,39.99301147,11
"3396","MOUNT HOREB WI",-89.7384491,43.00873566,1
"3397","MOUNT JOY PA",-76.50283051,40.10977936,5
"3398","MOUNT JULIET TN",-86.51877594,36.19998932,8
"3399","MOUNT KISCO NY",-73.72622681,41.20458984,5
"3400","MOUNT LEBANON PA",-80.04911804,40.35546494,10
"3401","MOUNT MORRIS MI",-83.69506073,43.11864471,2
"3402","MOUNT MORRIS NY",-77.87361145,42.72562408,5
"3403","MOUNT OLIVE NC",-78.06575012,35.19697952,1
"3404","MOUNT PLEASANT MI",-84.76785278,43.59777832,31
"3405","MOUNT PLEASANT PA",-79.54049683,40.1492691,7
"3406","MOUNT PLEASANT SC",-79.86242676,32.79427719,43
"3407","MOUNT PLEASANT TX",-94.96855927,33.15682602,39
"3408","MOUNT POCONO PA",-75.36369324,41.12226868,5
"3409","MOUNT PROSPECT IL",-87.93763733,42.0663414,15
"3410","MOUNT RAINIER MD",-76.96430206,38.9414978,63
"3411","MOUNT STERLING KY",-83.94326782,38.05655289,2
"3412","MOUNT STERLING OH",-83.26514435,39.71972275,1
"3413","MOUNT VERNON GA",-82.59407806,32.17881012,1
"3414","MOUNT VERNON IA",-91.41739655,41.92199326,3
"3415","MOUNT VERNON IL",-88.90307617,38.31738663,20
"3416","MOUNT VERNON IN",-87.89586639,37.93523407,11
"3417","MOUNT VERNON MO",-93.81912231,37.10396194,2
"3418","MOUNT VERNON OH",-82.48577118,40.3935585,4
"3419","MOUNT VERNON TX",-95.22182465,33.18909454,5
"3420","MOUNT VERNON WA",-122.33657837,48.4208374,7
"3421","MOUNT WASHINGTON KY",-85.5454483,38.05005264,1
"3422","MOUNT ZION IL",-88.87430573,39.77131271,1
"3423","MOUNTAIN BROOK AL",-86.7520752,33.50109482,3
"3424","MOUNTAIN HOME AR",-92.38542175,36.33543015,20
"3425","MOUNTAIN HOME ID",-115.69284058,43.13270187,41
"3426","MOUNTAIN VIEW AR",-92.11795807,35.86831665,6
"3427","MOUNTAIN VIEW CA",-122.0861969,37.3859024,366
"3428","MOUNTAIN WI",-88.47368622,45.18442154,3
"3429","MOUNTLAKE TERRACE WA",-122.31195068,47.78780365,9
"3430","MOWEAQUA IL",-89.01890564,39.62461472,3
"3431","MUKILTEO WA",-122.30080414,47.94359589,4
"3432","MUKWONAGO WI",-88.33354187,42.86693192,4
"3433","MULBERRY FL",-81.97315979,27.89601898,3
"3434","MULDROW OK",-94.59899139,35.40637589,6
"3435","MULVANE KS",-97.24430847,37.47423935,1
"3436","MUNCIE IN",-85.38398743,40.18970871,295
"3437","MUNDELEIN IL",-88.00391388,42.26291275,14
"3438","MUNFORD TN",-89.81508636,35.44957352,3
"3439","MUNFORDVILLE KY",-85.89085388,37.27248383,7
"3440","MUNHALL PA",-79.89945984,40.39241409,8
"3441","MUNISING MI",-86.64807892,46.410923,6
"3442","MUNSTER IN",-87.51268768,41.56475449,9
"3443","MURFREESBORO TN",-86.39038086,35.84575653,361
"3444","MURPHY NC",-84.03442383,35.08757019,21
"3445","MURPHY TX",-96.61357117,33.01515198,9
"3446","MURPHYSBORO IL",-89.33552551,37.7644043,4
"3447","MURRAY KY",-88.31504059,36.61037827,117
"3448","MURRAY UT",-111.88961029,40.66687012,17
"3449","MURRIETA CA",-117.21578979,33.55398941,48
"3450","MURRYSVILLE PA",-79.69709015,40.4287529,1
"3451","MUSCATINE IA",-91.05540466,41.4216156,38
"3452","MUSCLE SHOALS AL",-87.6674881,34.74491882,11
"3453","MUSCODA WI",-90.44321442,43.18519592,1
"3454","MUSKOGEE OK",-95.36999512,35.74824142,197
"3455","MUSTANG OK",-97.72509766,35.38425446,3
"3456","MYRTLE BEACH SC",-78.88601685,33.69656372,130
"3457","MYRTLE CREEK OR",-123.29558563,43.0200119,2
"3458","MYRTLE MS",-89.11911011,34.55866241,1
"3459","NACOGDOCHES TX",-94.6559906,31.60386467,46
"3460","NAGS HEAD NC",-75.62320709,35.95791245,1
"3461","NAHUNTA GA",-81.98110962,31.20463753,1
"3462","NAMPA ID",-116.56581879,43.54054642,103
"3463","NANTICOKE PA",-76.0042572,41.20532608,1
"3464","NANTUCKET MA",-70.09862518,41.28360748,18
"3465","NAPA CA",-122.28720856,38.29692841,121
"3466","NAPAVINE WA",-122.911026,46.57439804,1
"3467","NAPERVILLE IL",-88.14768219,41.78578949,296
"3468","NAPLES FL",-81.79434204,26.14280128,212
"3469","NAPOLEON OH",-84.12521362,41.39214706,5
"3470","NAPOLEONVILLE LA",-91.02523041,29.9411068,1
"3471","NAPPANEE IN",-86.00133514,41.44298935,5
"3472","NARBERTH PA",-75.25990295,40.00860596,4
"3473","NASHUA NH",-71.46669769,42.76576996,54
"3474","NASHVILLE GA",-83.24996185,31.20802689,4
"3475","NASHVILLE IL",-89.3805542,38.34370804,7
"3476","NASHVILLE IN",-86.25119781,39.20750046,4
"3477","NASHVILLE NC",-77.96518707,35.97506714,2
"3478","NASSAU BAY TX",-95.09243011,29.54221344,1
"3479","NATALIA TX",-98.86307526,29.19000626,8
"3480","NATCHEZ MS",-91.40363312,31.56089783,1
"3481","NATCHITOCHES LA",-93.08662415,31.76096535,54
"3482","NATICK MA",-71.3484726,42.2836113,52
"3483","NAUGATUCK CT",-73.04972076,41.4863205,70
"3484","NAUVOO IL",-91.3849411,40.55012131,2
"3485","NAVASOTA TX",-96.08838654,30.38853645,3
"3486","NAVASSA NC",-78.0069046,34.25564194,1
"3487","NAZARETH PA",-75.30902863,40.74064255,45
"3488","NEBRASKA CITY NE",-95.85987854,40.67683411,1
"3489","NECHE ND",-97.54907227,48.97986603,11
"3490","NEDERLAND CO",-105.51148987,39.96115494,13
"3491","NEDERLAND TX",-93.99260712,29.97476387,21
"3492","NEEDHAM MA",-71.21767426,42.27159119,117
"3493","NEEDLES CA",-114.61560822,34.84807587,15
"3494","NEEDVILLE TX",-95.83795166,29.39995766,1
"3495","NEENAH WI",-88.4626236,44.18569183,16
"3496","NELIGH NE",-98.03055573,42.128685,1
"3497","NEODESHA KS",-95.68075562,37.41866684,4
"3498","NEOGA IL",-88.45291901,39.31969833,8
"3499","NEOSHO MO",-94.36846161,36.86910629,10
"3500","NEPHI UT",-111.83847046,39.71007538,1
"3501","NETTLETON MS",-88.62237549,34.08900452,2
"3502","NEVADA CITY CA",-121.01841736,39.26145172,19
"3503","NEVADA IA",-93.45307922,42.02274704,1
"3504","NEVADA MO",-94.3551178,37.83953476,2
"3505","NEW ALBANY IN",-85.80917358,38.29167938,87
"3506","NEW ATHENS IL",-89.87749481,38.32641602,1
"3507","NEW BADEN IL",-89.70088196,38.53531647,4
"3508","NEW BALTIMORE MI",-82.73680115,42.68103409,2
"3509","NEW BEDFORD MA",-70.93328857,41.63626862,46
"3510","NEW BERLIN WI",-88.1087265,42.97659683,2
"3511","NEW BERN NC",-77.04354095,35.10897827,82
"3512","NEW BRAUNFELS TX",-98.12486267,29.70325089,244
"3513","NEW BREMEN OH",-84.37955475,40.43714905,1
"3514","NEW BRIGHTON MN",-93.19654083,45.06001663,2
"3515","NEW BRIGHTON PA",-80.30953217,40.73060989,3
"3516","NEW BRITAIN CT",-72.77884674,41.6615181,23
"3517","NEW BRUNSWICK NJ",-74.45104218,40.48620987,67
"3518","NEW BUFFALO MI",-86.7438736,41.7938385,1
"3519","NEW CANAAN CT",-73.49369049,41.14690018,7
"3520","NEW CARLISLE OH",-84.02508545,39.93630219,3
"3521","NEW CARROLLTON MD",-76.8794632,38.97011185,48
"3522","NEW CASTLE CO",-107.53791809,39.57275009,1
"3523","NEW CASTLE DE",-75.56227875,39.66440964,180
"3524","NEW CASTLE IN",-85.36640167,39.9315567,1
"3525","NEW CASTLE PA",-80.34657288,41.00389481,14
"3526","NEW FREEDOM PA",-76.70059967,39.73806763,1
"3527","NEW GLARUS WI",-89.63531494,42.81429672,4
"3528","NEW HARMONY IN",-87.93526459,38.12969589,13
"3529","NEW HARTFORD NY",-75.28686523,43.07355118,1
"3530","NEW HAVEN CT",-72.92726898,41.3084259,1747
"3531","NEW HAVEN IN",-85.01416779,41.07093048,1
"3532","NEW HOLLAND PA",-76.0844574,40.10216141,2
"3533","NEW HOPE MN",-93.38259125,45.02332687,2
"3534","NEW HOPE PA",-74.95053864,40.36468124,4
"3535","NEW HYDE PARK NY",-73.68697357,40.73532867,1
"3536","NEW IBERIA LA",-91.81869507,30.0039444,7
"3537","NEW KENSINGTON PA",-79.76441956,40.57001114,8
"3538","NEW LENOX IL",-87.9658432,41.51224899,4
"3539","NEW LONDON CT",-72.09841156,41.35572815,105
"3540","NEW LONDON MN",-94.94470978,45.30108261,16
"3541","NEW LONDON WI",-88.74013519,44.39267731,4
"3542","NEW MADRID MO",-89.52796936,36.58650589,28
"3543","NEW MARTINSVILLE WV",-80.85782623,39.64151764,1
"3544","NEW MELLE MO",-90.87984467,38.71007538,2
"3545","NEW MILFORD CT",-73.40771484,41.57733917,22
"3546","NEW MILFORD NJ",-74.01824951,40.93526077,4
"3547","NEW ORLEANS LA",-90.07525635,29.95483589,7163
"3548","NEW OXFORD PA",-77.05513,39.86403275,7
"3549","NEW PALTZ NY",-74.08605194,41.74787903,54
"3550","NEW PHILADELPHIA OH",-81.44538879,40.48986053,4
"3551","NEW PORT RICHEY FL",-82.71899414,28.24477577,48
"3552","NEW PROVIDENCE NJ",-74.40058136,40.69844055,1
"3553","NEW RICHMOND OH",-84.27954102,38.94869614,2
"3554","NEW RICHMOND WI",-92.53678131,45.12298965,1
"3555","NEW ROCHELLE NY",-73.78160858,40.91175842,64
"3556","NEW SMYRNA BEACH FL",-80.92392731,29.0242157,4
"3557","NEW ULM MN",-94.46120453,44.31236649,1
"3558","NEW YORK NY",-74.00528717,40.7145195,30400
"3559","NEWARK CA",-122.04243469,37.5296669,11
"3560","NEWARK DE",-75.74462128,39.68774414,525
"3561","NEWARK NJ",-74.17185211,40.73570633,2020
"3562","NEWARK NY",-77.09454346,43.04671097,11
"3563","NEWARK OH",-82.40110779,40.05843353,32
"3564","NEWAYGO MI",-85.7999115,43.41973495,1
"3565","NEWBERG OR",-122.97543335,45.29994202,13
"3566","NEWBERRY SC",-81.61828613,34.2746582,3
"3567","NEWBURGH IN",-87.40516663,37.94437027,21
"3568","NEWBURGH NY",-74.00939941,41.50367737,74
"3569","NEWBURYPORT MA",-70.8768692,42.81164551,37
"3570","NEWCASTLE OK",-97.60009766,35.24757004,1
"3571","NEWCASTLE WA",-122.15751648,47.53847504,108
"3572","NEWFANE VT",-72.65518188,42.98571396,1
"3573","NEWINGTON CT",-72.72303772,41.69794464,11
"3574","NEWMAN CA",-121.02325439,37.31364059,6
"3575","NEWMARKET NH",-70.94036102,43.07514191,16
"3576","NEWNAN GA",-84.79645538,33.37108231,43
"3577","NEWPORT AR",-91.28199768,35.60486221,4
"3578","NEWPORT KY",-84.49560547,39.09162521,5
"3579","NEWPORT NEWS VA",-76.42758942,36.97909927,237
"3580","NEWPORT NH",-72.16677856,43.36210251,1
"3581","NEWPORT OR",-124.05540466,44.6362915,37
"3582","NEWPORT PA",-77.12986755,40.47818375,1
"3583","NEWPORT RI",-71.31213379,41.49024963,149
"3584","NEWPORT TN",-83.18756104,35.96707916,15
"3585","NEWTON IA",-93.05852509,41.69826126,6
"3586","NEWTON IL",-88.16280365,38.99100876,13
"3587","NEWTON KS",-97.3455658,38.04684067,29
"3588","NEWTON MA",-71.20809937,42.33743286,240
"3589","NEWTON NC",-81.22117615,35.67030334,15
"3590","NEWTON NJ",-74.7516861,41.0583992,3
"3591","NEWTOWN PA",-74.93606567,40.22966003,34
"3592","NIAGARA FALLS NY",-79.05632019,43.09456253,146
"3593","NICEVILLE FL",-86.50150299,30.52109146,5
"3594","NICHOLASVILLE KY",-84.57271576,37.88071442,6
"3595","NICHOLSON GA",-83.43130493,34.11414719,7
"3596","NICKERSON NE",-96.47119141,41.53437424,9
"3597","NILES IL",-87.80277252,42.01877594,8
"3598","NILES MI",-86.25424194,41.82971573,9
"3599","NILES OH",-80.76469421,41.18286133,5
"3600","NISKAYUNA NY",-73.84505463,42.77999115,13
"3601","NITRO WV",-81.8515625,38.41720581,1
"3602","NIXA MO",-93.29502869,37.04324341,266
"3603","NIXON TX",-97.76517487,29.26784897,1
"3604","NOBLE OK",-97.39689636,35.13511658,1
"3605","NOBLESVILLE IN",-86.01766205,40.03728104,110
"3606","NOCONA TX",-97.72662354,33.78715515,40
"3607","NODAWAY IA",-94.89551544,40.93712997,4
"3608","NOEL MO",-94.4858551,36.54568481,31
"3609","NOGALES AZ",-110.93572235,31.34046173,3
"3610","NOLANVILLE TX",-97.60596466,31.07933617,2
"3611","NOLENSVILLE TN",-86.66940308,35.95249557,8
"3612","NOME AK",-165.3991394,64.51126099,1
"3613","NORCO CA",-117.55558014,33.93997192,7
"3614","NORCROSS GA",-84.21324158,33.94129181,113
"3615","NORFOLK MA",-71.32408142,42.11960602,1
"3616","NORFOLK NE",-97.41788483,42.02838898,3
"3617","NORFOLK VA",-76.28334045,36.84831619,1540
"3618","NORMAL IL",-88.99052429,40.51409912,117
"3619","NORMAN OK",-97.44689178,35.22203827,458
"3620","NORMANDY MO",-90.29716492,38.72553635,2
"3621","NORMANDY TN",-86.26022339,35.45226669,4
"3622","NORPHLET AR",-92.6633606,33.31630707,1
"3623","NORRIS CITY IL",-88.32944489,37.98145676,1
"3624","NORRISTOWN PA",-75.33937836,40.12155151,6
"3625","NORTH ADAMS MA",-73.10797882,42.70087814,13
"3626","NORTH ANDOVER MA",-71.13425446,42.69897079,33
"3627","NORTH ARLINGTON NJ",-74.13215637,40.78865814,2
"3628","NORTH AUGUSTA SC",-81.96509552,33.5021019,77
"3629","NORTH BEACH MD",-76.53018188,38.70772552,1
"3630","NORTH BEND OH",-84.74803162,39.15279388,1
"3631","NORTH BEND OR",-124.22637177,43.40610886,1
"3632","NORTH BEND WA",-121.78990173,47.49547195,156
"3633","NORTH BERGEN NJ",-74.0112381,40.8045845,154
"3634","NORTH BERWICK ME",-70.73209381,43.30367661,1
"3635","NORTH BRANCH MI",-83.19683838,43.22947311,8
"3636","NORTH BRANCH MN",-92.98061371,45.51115799,3
"3637","NORTH CANTON OH",-81.40194702,40.87594223,19
"3638","NORTH CHARLESTON SC",-79.97457886,32.85499191,71
"3639","NORTH CHICAGO IL",-87.8412323,42.3254509,48
"3640","NORTH EAST MD",-75.94083405,39.60018539,4
"3641","NORTH EAST PA",-79.83345795,42.21583176,4
"3642","NORTH HAVEN CT",-72.85857391,41.39123535,5
"3643","NORTH HAVEN ME",-68.87295532,44.13141251,3
"3644","NORTH LAS VEGAS NV",-115.11920929,36.19900131,128
"3645","NORTH LIBERTY IA",-91.59856415,41.74905777,21
"3646","NORTH LIBERTY IN",-86.42704773,41.5342598,6
"3647","NORTH LITTLE ROCK AR",-92.26677704,34.76465988,186
"3648","NORTH MANCHESTER IN",-85.76879883,41.00079346,2
"3649","NORTH MIAMI BEACH FL",-80.16223907,25.93397713,95
"3650","NORTH MIAMI FL",-80.18624115,25.8908596,57
"3651","NORTH MUSKEGON MI",-86.26753235,43.25621414,1
"3652","NORTH OGDEN UT",-111.97360229,41.30478668,6
"3653","NORTH OLMSTED OH",-81.92334747,41.41566849,15
"3654","NORTH PALM BEACH FL",-80.08132935,26.81809998,1
"3655","NORTH PLATTE NE",-100.7660141,41.12404633,32
"3656","NORTH POLE AK",-147.36262512,64.7430191,10
"3657","NORTH PORT FL",-82.23706055,27.04372597,5
"3658","NORTH READING MA",-71.0776062,42.57518387,2
"3659","NORTH RICHLAND HILLS TX",-97.22973633,32.83457947,8
"3660","NORTH RIDGEVILLE OH",-82.04491425,41.37031937,11
"3661","NORTH RIVERSIDE IL",-87.82305908,41.84282684,10
"3662","NORTH ROYALTON OH",-81.72419739,41.31388855,3
"3663","NORTH SALT LAKE UT",-111.91057587,40.85150528,4
"3664","NORTH SYRACUSE NY",-76.12913513,43.13497543,4
"3665","NORTH TONAWANDA NY",-78.86399841,43.03866196,12
"3666","NORTH VERNON IN",-85.62359619,39.00614166,2
"3667","NORTH WALES PA",-75.27763367,40.21118927,2
"3668","NORTH WILKESBORO NC",-81.14702606,36.15879059,1
"3669","NORTHAMPTON MA",-72.64012146,42.32544708,178
"3670","NORTHAMPTON PA",-75.49620819,40.6865654,1
"3671","NORTHBROOK IL",-87.82922363,42.12767792,12
"3672","NORTHFIELD IL",-87.78101349,42.09978867,1
"3673","NORTHFIELD MN",-93.16210175,44.45811081,27
"3674","NORTHFIELD NH",-71.59122467,43.43339157,3
"3675","NORTHFIELD VT",-72.65539551,44.15140152,1
"3676","NORTHGLENN CO",-104.98869324,39.88547516,6
"3677","NORTHLAKE IL",-87.89591217,41.91732407,2
"3678","NORTHPORT AL",-87.57746124,33.22927856,13
"3679","NORTHPORT MI",-85.61663818,45.13160324,3
"3680","NORTHPORT NY",-73.34220123,40.90099335,9
"3681","NORTHVILLE MI",-83.48340607,42.4312706,3
"3682","NORTHVILLE NY",-74.1713028,43.22576904,2
"3683","NORTON SHORES MI",-86.26406097,43.16886902,1
"3684","NORTON VA",-82.62851715,36.93346786,1
"3685","NORWALK CA",-118.08395386,33.90219116,23
"3686","NORWALK CT",-73.40729523,41.11759949,80
"3687","NORWALK IA",-93.67901611,41.47555161,3
"3688","NORWALK OH",-82.61576843,41.24267197,16
"3689","NORWAY MI",-87.90382385,45.78662491,1
"3690","NORWELL MA",-70.79288483,42.16187286,1
"3691","NORWICH CT",-72.07475281,41.52449036,64
"3692","NORWICH NY",-75.52252197,42.53137207,2
"3693","NORWOOD MA",-71.1987915,42.19477844,27
"3694","NORWOOD NY",-74.99372864,44.75166702,2
"3695","NORWOOD OH",-84.45967865,39.15586853,16
"3696","NOVATO CA",-122.57656097,38.11727142,49
"3697","NOVI MI",-83.47566223,42.48064423,34
