"yday","location","time","location_total.counts","positive.counts","negative.counts","neutral.counts","counts","lon","lat","totalpopulation"
226,"NAPPANEE IN",6,4,2,1,1,4,-86.00133514,41.44298935,6650
226,"NARBERTH PA",6,1,0,0,1,1,-75.25990295,40.00860596,4292
226,"NASHUA NH",6,24,8,4,12,24,-71.46669769,42.76576996,87110
226,"NATALIA TX",6,1,0,0,1,1,-98.86307526,29.19000626,1398
226,"NATCHITOCHES LA",6,31,2,5,24,31,-93.08662415,31.76096535,18460
226,"NAUGATUCK CT",6,10,9,0,1,10,-73.04972076,41.4863205,31722
226,"NAUVOO IL",6,1,0,0,1,1,-91.3849411,40.55012131,1362
226,"NAVASOTA TX",6,1,0,1,0,1,-96.08838654,30.38853645,7281
226,"NAZARETH PA",6,9,1,5,3,9,-75.30902863,40.74064255,5701
226,"NEDERLAND CO",6,5,0,2,3,5,-105.5114899,39.96115494,1531
226,"NEDERLAND TX",6,9,4,2,3,9,-93.99260712,29.97476387,17063
226,"NEENAH WI",6,3,2,0,1,3,-88.4626236,44.18569183,25781
226,"NEOGA IL",6,4,1,1,2,4,-88.45291901,39.31969833,1602
226,"NEVADA CITY CA",6,17,6,2,9,17,-121.0184174,39.26145172,3101
226,"NEVADA IA",6,1,0,1,0,1,-93.45307922,42.02274704,6799
226,"NEVADA MO",6,1,0,0,1,1,-94.3551178,37.83953476,8454
226,"NEW ALBANY IN",6,20,4,8,8,20,-85.80917358,38.29167938,36582
226,"NEW ATHENS IL",6,1,0,0,1,1,-89.87749481,38.32641602,2072
226,"NEW BALTIMORE MI",6,1,0,1,0,1,-82.73680115,42.68103409,12212
226,"NEW BEDFORD MA",6,7,2,4,1,7,-70.93328857,41.63626862,94909
226,"NEW BERLIN WI",6,1,0,1,0,1,-88.1087265,42.97659683,39774
226,"NEW BERN NC",6,30,10,9,11,30,-77.04354095,35.10897827,30218
226,"NEW BRAUNFELS TX",6,90,25,21,44,90,-98.12486267,29.70325089,64076
226,"NEW BREMEN OH",6,1,0,0,1,1,-84.37955475,40.43714905,3127
226,"NEW BRITAIN CT",6,9,3,5,1,9,-72.77884674,41.6615181,72988
226,"NEW BRUNSWICK NJ",6,34,9,12,13,34,-74.45104218,40.48620987,56338
226,"NEW BUFFALO MI",6,1,0,0,1,1,-86.7438736,41.7938385,1893
226,"NEW CARROLLTON MD",6,13,6,2,5,13,-76.8794632,38.97011185,12542
226,"NEW CASTLE DE",6,42,15,15,12,42,-75.56227875,39.66440964,5371
226,"NEW CASTLE PA",6,1,0,0,1,1,-80.34657288,41.00389481,22682
226,"NEW GLARUS WI",6,2,0,0,2,2,-89.63531494,42.81429672,2128
226,"NEW HARMONY IN",6,1,1,0,0,1,-87.93526459,38.12969589,715
226,"NEW HAVEN CT",6,365,110,94,161,365,-72.92726898,41.3084259,130612
226,"NEW HAVEN IN",6,1,0,0,1,1,-85.01416779,41.07093048,15832
226,"NEW HOLLAND PA",6,1,0,0,1,1,-76.0844574,40.10216141,5408
226,"NEW HOPE MN",6,1,0,0,1,1,-93.38259125,45.02332687,20775
226,"NEW HOPE PA",6,1,0,0,1,1,-74.95053864,40.36468124,2519
226,"NEW IBERIA LA",6,2,1,1,0,2,-91.81869507,30.0039444,30782
226,"NEW KENSINGTON PA",6,4,1,3,0,4,-79.76441956,40.57001114,12874
226,"NEW LENOX IL",6,4,1,0,3,4,-87.9658432,41.51224899,25024
226,"NEW LONDON CT",6,47,10,12,25,47,-72.09841156,41.35572815,27423
226,"NEW LONDON MN",6,2,0,0,2,2,-94.94470978,45.30108261,1317
226,"NEW MADRID MO",6,9,0,2,7,9,-89.52796936,36.58650589,3042
226,"NEW MELLE MO",6,1,0,0,1,1,-90.87984467,38.71007538,448
226,"NEW MILFORD NJ",6,2,0,0,2,2,-74.01824951,40.93526077,16640
226,"NEW ORLEANS LA",6,1531,437,400,694,1531,-90.07525635,29.95483589,376738
226,"NEW PALTZ NY",6,25,5,6,14,25,-74.08605194,41.74787903,7055
226,"NEW PORT RICHEY FL",6,3,0,1,2,3,-82.71899414,28.24477577,15260
226,"NEW ROCHELLE NY",6,21,3,6,12,21,-73.78160858,40.91175842,79027
226,"NEW SMYRNA BEACH FL",6,1,1,0,0,1,-80.92392731,29.0242157,23356
226,"NEW ULM MN",6,1,0,0,1,1,-94.46120453,44.31236649,13287
226,"NEW YORK NY",6,8219,2499,2081,3639,8219,-74.00528717,40.7145195,8426743
226,"NEWARK DE",6,140,46,43,51,140,-75.74462128,39.68774414,32740
226,"NEWARK NJ",6,495,143,142,210,495,-74.17185211,40.73570633,279793
226,"NEWARK NY",6,7,3,1,3,7,-77.09454346,43.04671097,8965
226,"NEWARK OH",6,7,2,2,3,7,-82.40110779,40.05843353,47829
226,"NEWBERG OR",6,5,1,0,4,5,-122.9754334,45.29994202,22566
226,"NEWBURGH IN",6,5,0,0,5,5,-87.40516663,37.94437027,3306
226,"NEWBURGH NY",6,25,11,5,9,25,-74.00939941,41.50367737,28495
226,"NEWBURYPORT MA",6,16,3,3,10,16,-70.8768692,42.81164551,17766
226,"NEWMAN CA",6,1,0,0,1,1,-121.0232544,37.31364059,10667
226,"NEWNAN GA",6,18,4,4,10,18,-84.79645538,33.37108231,35224
226,"NEWPORT AR",6,2,2,0,0,2,-91.28199768,35.60486221,7782
226,"NEWPORT KY",6,2,0,1,1,2,-84.49560547,39.09162521,15428
226,"NEWPORT NEWS VA",6,84,21,29,34,84,-76.42758942,36.97909927,181323
226,"NEWPORT OR",6,32,3,13,16,32,-124.0554047,44.6362915,10101
226,"NEWPORT RI",6,38,12,10,16,38,-71.31213379,41.49024963,24459
226,"NEWPORT TN",6,6,1,1,4,6,-83.18756104,35.96707916,6874
226,"NEWTON IA",6,5,0,2,3,5,-93.05852509,41.69826126,15147
226,"NEWTON IL",6,3,1,1,1,3,-88.16280365,38.99100876,2818
226,"NEWTON KS",6,6,0,1,5,6,-97.3455658,38.04684067,19139
226,"NEWTON MA",6,64,17,21,26,64,-71.20809937,42.33743286,87675
226,"NEWTON NC",6,2,1,1,0,2,-81.22117615,35.67030334,12980
226,"NEWTOWN PA",6,15,5,3,7,15,-74.93606567,40.22966003,2110
226,"NIAGARA FALLS NY",6,43,7,15,21,43,-79.05632019,43.09456253,49435
226,"NICEVILLE FL",6,1,1,0,0,1,-86.50150299,30.52109146,13929
226,"NICHOLASVILLE KY",6,2,1,1,0,2,-84.57271576,37.88071442,28843
226,"NICHOLSON GA",6,3,0,0,3,3,-83.43130493,34.11414719,1587
226,"NICKERSON NE",6,8,4,1,3,8,-96.47119141,41.53437424,386
226,"NILES IL",6,5,3,1,1,5,-87.80277252,42.01877594,29955
226,"NILES MI",6,3,1,2,0,3,-86.25424194,41.82971573,11450
226,"NILES OH",6,1,0,0,1,1,-80.76469421,41.18286133,18886
226,"NIXA MO",6,67,18,19,30,67,-93.29502869,37.04324341,20177
226,"NOBLESVILLE IN",6,41,12,9,20,41,-86.01766205,40.03728104,58013
226,"NOCONA TX",6,4,1,0,3,4,-97.72662354,33.78715515,2984
226,"NODAWAY IA",6,1,0,1,0,1,-94.89551544,40.93712997,122
226,"NOEL MO",6,7,3,2,2,7,-94.4858551,36.54568481,1877
226,"NOLENSVILLE TN",6,2,2,0,0,2,-86.66940308,35.95249557,6361
226,"NORCO CA",6,3,1,1,1,3,-117.5555801,33.93997192,26966
226,"NORCROSS GA",6,48,13,16,19,48,-84.21324158,33.94129181,16103
226,"NORFOLK NE",6,1,1,0,0,1,-97.41788483,42.02838898,24393
226,"NORFOLK VA",6,447,147,94,206,447,-76.28334045,36.84831619,245452
226,"NORMAL IL",6,27,7,11,9,27,-88.99052429,40.51409912,54488
226,"NORMAN OK",6,131,40,34,57,131,-97.44689178,35.22203827,117353
226,"NORPHLET AR",6,1,0,0,1,1,-92.6633606,33.31630707,835
226,"NORRISTOWN PA",6,3,2,0,1,3,-75.33937836,40.12155151,34500
226,"NORTH ADAMS MA",6,2,0,1,1,2,-73.10797882,42.70087814,13459
226,"NORTH AUGUSTA SC",6,26,9,9,8,26,-81.96509552,33.5021019,22037
226,"NORTH BEND OH",6,1,0,0,1,1,-84.74803162,39.15279388,790
226,"NORTH BEND WA",6,50,19,13,18,50,-121.7899017,47.49547195,6305
226,"NORTH BRANCH MI",6,1,0,0,1,1,-83.19683838,43.22947311,1003
226,"NORTH BRANCH MN",6,3,1,0,2,3,-92.98061371,45.51115799,10104
226,"NORTH CANTON OH",6,3,1,0,2,3,-81.40194702,40.87594223,17431
226,"NORTH CHARLESTON SC",6,21,6,4,11,21,-79.97457886,32.85499191,104146
226,"NORTH CHICAGO IL",6,13,3,4,6,13,-87.8412323,42.3254509,29925
226,"NORTH EAST MD",6,1,0,0,1,1,-75.94083405,39.60018539,3700
226,"NORTH LAS VEGAS NV",6,54,15,14,25,54,-115.1192093,36.19900131,226860
226,"NORTH LIBERTY IA",6,13,6,3,4,13,-91.59856415,41.74905777,14972
226,"NORTH LIBERTY IN",6,4,3,0,1,4,-86.42704773,41.5342598,1883
226,"NORTH LITTLE ROCK AR",6,53,13,15,25,53,-92.26677704,34.76465988,65538
226,"NORTH MIAMI BEACH FL",6,23,7,6,10,23,-80.16223907,25.93397713,43489
226,"NORTH MIAMI FL",6,12,2,3,7,12,-80.18624115,25.8908596,62042
226,"NORTH MUSKEGON MI",6,1,0,0,1,1,-86.26753235,43.25621414,3778
226,"NORTH OGDEN UT",6,2,1,1,0,2,-111.9736023,41.30478668,18006
226,"NORTH OLMSTED OH",6,7,2,1,4,7,-81.92334747,41.41566849,32248
226,"NORTH PALM BEACH FL",6,1,0,0,1,1,-80.08132935,26.81809998,12425
226,"NORTH PLATTE NE",6,14,7,2,5,14,-100.7660141,41.12404633,24420
226,"NORTH POLE AK",6,3,3,0,0,3,-147.3626251,64.7430191,2265
226,"NORTH RICHLAND HILLS TX",6,5,2,0,3,5,-97.22973633,32.83457947,66950
226,"NORTH RIDGEVILLE OH",6,2,0,0,2,2,-82.04491425,41.37031937,31240
226,"NORTH SYRACUSE NY",6,1,0,1,0,1,-76.12913513,43.13497543,6641
226,"NORTH TONAWANDA NY",6,8,1,2,5,8,-78.86399841,43.03866196,31077
226,"NORTH VERNON IN",6,2,1,0,1,2,-85.62359619,39.00614166,6895
226,"NORTH WILKESBORO NC",6,1,0,1,0,1,-81.14702606,36.15879059,4250
226,"NORTHAMPTON MA",6,63,17,15,31,63,-72.64012146,42.32544708,28602
226,"NORTHBROOK IL",6,5,0,1,4,5,-87.82922363,42.12767792,33572
226,"NORTHFIELD MN",6,8,3,3,2,8,-93.16210175,44.45811081,20309
226,"NORTHGLENN CO",6,4,2,0,2,4,-104.9886932,39.88547516,37754
226,"NORTHPORT AL",6,5,1,3,1,5,-87.57746124,33.22927856,24339
226,"NORTHPORT MI",6,2,1,0,1,2,-85.61663818,45.13160324,633
226,"NORTHPORT NY",6,1,1,0,0,1,-73.34220123,40.90099335,7412
226,"NORTHVILLE MI",6,2,0,1,1,2,-83.48340607,42.4312706,5990
226,"NORTHVILLE NY",6,2,1,0,1,2,-74.1713028,43.22576904,934
226,"NORWALK CA",6,7,1,2,4,7,-118.0839539,33.90219116,106659
226,"NORWALK CT",6,39,11,11,17,39,-73.40729523,41.11759949,87701
226,"NORWALK OH",6,2,0,0,2,2,-82.61576843,41.24267197,16892
226,"NORWICH CT",6,17,4,5,8,17,-72.07475281,41.52449036,40254
226,"NORWICH NY",6,1,1,0,0,1,-75.52252197,42.53137207,7032
226,"NORWOOD NY",6,2,0,1,1,2,-74.99372864,44.75166702,1644
226,"NORWOOD OH",6,7,2,2,3,7,-84.45967865,39.15586853,19316
226,"NOVATO CA",6,7,3,1,3,7,-122.576561,38.11727142,54133
226,"NOVI MI",6,15,3,3,9,15,-83.47566223,42.48064423,57577
226,"NYACK NY",6,40,11,11,18,40,-73.91687012,41.09091568,6769
226,"NYSSA OR",6,1,0,1,0,1,-116.9971619,43.87642288,3189
226,"O'FALLON MO",6,76,22,20,34,76,-90.69979095,38.8109436,83053
226,"OAK BROOK IL",6,2,1,0,1,2,-87.92926788,41.83280945,7977
226,"OAK CREEK WI",6,2,0,0,2,2,-87.86346436,42.88599014,34974
226,"OAK FOREST IL",6,1,1,0,0,1,-87.74399567,41.60294342,28134
226,"OAK GROVE MO",6,1,0,0,1,1,-94.12957764,39.0049324,7839
226,"OAK HARBOR WA",6,4,1,1,2,4,-122.6395798,48.29240036,22331
226,"OAK LAWN IL",6,4,1,2,1,4,-87.7545929,41.721138,56980
226,"OAK PARK IL",6,54,14,14,26,54,-87.78443909,41.88500595,52080
226,"OAK RIDGE TN",6,6,3,1,2,6,-84.26974487,36.01036072,29310
226,"OAKDALE CA",6,4,0,0,4,4,-120.8491745,37.76628113,21543
226,"OAKDALE LA",6,6,2,2,2,6,-92.66092682,30.8165493,7722
226,"OAKLAND CA",6,2652,846,713,1093,2652,-122.2733154,37.80438614,408073
226,"OAKLAND TN",6,1,0,0,1,1,-89.5151062,35.22905731,7106
226,"OBERLIN KS",6,1,0,0,1,1,-100.52948,39.81811142,1890
226,"OBERLIN OH",6,16,6,2,8,16,-82.21720886,41.29413223,8356
226,"OBLONG IL",6,4,0,0,4,4,-87.90914154,39.00207138,1472
226,"OCALA FL",6,31,6,11,14,31,-82.13973236,29.18780708,57209
226,"OCCOQUAN VA",6,2,0,1,1,2,-77.25945282,38.68394852,932
226,"OCEAN CITY MD",6,2,0,0,2,2,-75.08437347,38.33656311,7074
226,"OCEAN RIDGE FL",6,1,0,0,1,1,-80.04788208,26.5275383,1590
226,"OCEAN SPRINGS MS",6,2,0,1,1,2,-88.82833862,30.41417313,17528
226,"OCEANSIDE CA",6,78,19,25,34,78,-117.3814011,33.19587326,173050
226,"OCOEE FL",6,4,2,2,0,4,-81.54336548,28.56987,39884
226,"ODEM TX",6,2,1,0,1,2,-97.58276367,27.95134926,2671
226,"ODESSA MO",6,1,1,0,0,1,-93.95418549,38.99940491,5222
226,"ODESSA TX",6,37,9,10,18,37,-102.3682938,31.84587097,111330
226,"OGALLALA NE",6,103,31,30,42,103,-101.7200775,41.1279068,4605
226,"OGDEN UT",6,90,20,26,44,90,-111.9730225,41.22582626,84273
226,"OGDENSBURG NY",6,10,2,4,4,10,-75.48552704,44.69423294,10996
226,"OHATCHEE AL",6,1,1,0,0,1,-86.00268555,33.78360748,962
226,"OHIO IL",6,4,1,1,2,4,-89.46100616,41.55773544,424
226,"OJAI CA",6,7,3,1,3,7,-119.2175903,34.4372139,7587
226,"OKAWVILLE IL",6,2,0,1,1,2,-89.55079651,38.43439865,1460
226,"OKEENE OK",6,8,2,3,3,8,-98.31767273,36.11601257,1014
226,"OKLAHOMA CITY OK",6,605,181,169,255,605,-97.51699829,35.46761322,610672
226,"OKOBOJI IA",6,1,0,1,0,1,-95.14891815,43.38606262,833
226,"OLATHE KS",6,169,45,40,84,169,-94.81970215,38.88142395,131508
226,"OLEAN NY",6,4,3,0,1,4,-78.42921448,42.07747269,14099
226,"OLIVE BRANCH MS",6,39,15,8,16,39,-89.82355499,34.96377563,35018
226,"OLYMPIA FIELDS IL",6,8,4,0,4,8,-87.67446899,41.51344299,4916
226,"OLYMPIA WA",6,233,57,77,99,233,-122.8909378,47.04053497,48941
226,"OMAHA NE",6,630,170,177,283,630,-95.93825531,41.25878906,440034
226,"ONALASKA WI",6,1,0,0,1,1,-91.23545074,43.88446808,18255
226,"ONEONTA NY",6,3,0,0,3,3,-75.0631485,42.45296097,13862
226,"ONTARIO CA",6,60,14,16,30,60,-117.6528702,34.06340408,168218
226,"OOSTBURG WI",6,2,1,1,0,2,-87.79463959,43.62262726,2927
226,"OPA-LOCKA FL",6,2,0,0,2,2,-80.25005341,25.90292931,16139
226,"OPELIKA AL",6,15,6,6,3,15,-85.3780365,32.64568329,28544
226,"OPELOUSAS LA",6,1,0,1,0,1,-92.08177948,30.53403282,16638
226,"ORADELL NJ",6,1,1,0,0,1,-74.03572845,40.95891571,8146
226,"ORANGE CA",6,129,34,42,53,129,-117.8544846,33.7877388,139761
226,"ORANGE CITY IA",6,3,0,3,0,3,-96.05925751,43.00707626,6147
226,"ORANGE COVE CA",6,1,0,0,1,1,-119.3159561,36.62437439,9565
226,"ORANGE PARK FL",6,11,1,4,6,11,-81.70614624,30.16655731,8545
226,"ORANGE TX",6,2,1,0,1,2,-93.73699951,30.09343147,18945
226,"ORANGEBURG SC",6,14,1,6,7,14,-80.86129761,33.48974228,13685
226,"ORCHARD PARK NY",6,7,1,4,2,7,-78.74337006,42.76783371,3229
226,"OREGON CITY OR",6,16,3,4,9,16,-122.6096726,45.35689163,34480
226,"OREGON WI",6,1,0,0,1,1,-89.38459778,42.92614746,9769
226,"OREM UT",6,19,4,4,11,19,-111.6960449,40.29695892,91697
226,"ORISKANY NY",6,1,1,0,0,1,-75.33181763,43.15730667,1280
226,"ORLAND CA",6,2,0,1,1,2,-122.1985169,39.74710464,7488
226,"ORLANDO FL",6,1969,536,512,921,1969,-81.3789978,28.53886795,256738
226,"ORMOND BEACH FL",6,72,14,29,29,72,-81.05541992,29.28623772,39938
226,"OROVILLE CA",6,4,0,2,2,4,-121.5581131,39.51348877,16060
226,"ORTONVILLE MI",6,1,0,0,1,1,-83.44315338,42.852314,1635
226,"OSAWATOMIE KS",6,1,0,1,0,1,-94.95084381,38.49703598,4373
226,"OSCEOLA AR",6,1,1,0,0,1,-89.96954346,35.70536041,7424
226,"OSCEOLA IA",6,1,0,1,0,1,-93.76622009,41.03388596,4985
226,"OSCEOLA WI",6,1,0,0,1,1,-92.70531464,45.32062531,2524
226,"OSHKOSH WI",6,35,13,7,15,35,-88.54268646,44.02453613,66582
226,"OSKALOOSA IA",6,1,1,0,0,1,-92.64469147,41.29632568,11558
226,"OSSINING NY",6,6,2,2,2,6,-73.86093903,41.16327286,25311
226,"OSWEGO IL",6,9,2,4,3,9,-88.3513031,41.68288422,32468
226,"OSWEGO NY",6,21,3,7,11,21,-76.50988007,43.45563889,17988
226,"OTHELLO WA",6,2,1,0,1,2,-119.1771622,46.82546616,7624
226,"OTTAWA KS",6,1,1,0,0,1,-95.26805878,38.61549759,12487
226,"OTTAWA OH",6,1,1,0,0,1,-84.04722595,41.01917267,4424
226,"OTTUMWA IA",6,6,2,2,2,6,-92.41059113,41.01459122,24758
226,"OVERLAND MO",6,7,4,1,2,7,-90.36277008,38.70130157,16011
226,"OVERLAND PARK KS",6,148,39,40,69,148,-94.67124939,38.98216248,181464
226,"OVIEDO FL",6,18,7,4,7,18,-81.20778656,28.67054749,36617
226,"OWASSO OK",6,5,1,3,1,5,-95.85546875,36.26954651,32650
226,"OWATONNA MN",6,38,12,8,18,38,-93.22633362,44.08358383,25552
226,"OWENSBORO KY",6,24,4,8,12,24,-87.11345673,37.77421188,58350
226,"OWENSVILLE MO",6,4,2,1,1,4,-91.50177765,38.34587479,2648
226,"OWINGSVILLE KY",6,3,0,0,3,3,-83.76404572,38.14480591,1776
226,"OWOSSO MI",6,1,0,0,1,1,-84.17687988,42.99795914,14826
226,"OXFORD AL",6,1,0,0,1,1,-85.83503723,33.6145134,21243
226,"OXFORD MI",6,1,0,0,1,1,-83.26428986,42.82481766,3495
226,"OXFORD MS",6,148,40,39,69,148,-89.52319336,34.37203979,20769
226,"OXFORD NC",6,2,0,2,0,2,-78.59002686,36.31116486,8650
226,"OXFORD OH",6,13,4,4,5,13,-84.74536133,39.50694275,21762
226,"OXNARD CA",6,81,23,15,43,81,-119.1790085,34.19766998,203495
226,"OZARK MO",6,3,1,1,1,3,-93.20661163,37.02112198,18608
226,"PACIFIC GROVE CA",6,2,1,1,0,2,-121.9299164,36.62815475,15505
226,"PACIFIC MO",6,1,0,0,1,1,-90.74199677,38.48199081,6305
226,"PACIFICA CA",6,19,5,4,10,19,-122.4893951,37.61383438,38665
226,"PADUCAH KY",6,53,10,17,26,53,-88.60009766,37.08333206,25001
226,"PAGE AZ",6,1,0,0,1,1,-111.4749603,36.90849304,7429
226,"PAGELAND SC",6,2,1,1,0,2,-80.39112091,34.77358246,2745
226,"PAHOKEE FL",6,2,0,1,1,2,-80.66488647,26.82079887,6003
226,"PAINTED POST NY",6,3,0,0,3,3,-77.09351349,42.16218185,1689
226,"PALATINE IL",6,3,2,0,1,3,-88.03440857,42.11017609,69188
226,"PALATKA FL",6,1,0,0,1,1,-81.63694763,29.6489048,10414
226,"PALESTINE TX",6,3,0,1,2,3,-95.6313324,31.76263046,18488
226,"PALISADES PARK NJ",6,14,5,6,3,14,-73.9969635,40.84852982,20364
226,"PALM BAY FL",6,25,5,7,13,25,-80.58313751,28.03806496,105212
226,"PALM BEACH FL",6,31,8,8,15,31,-80.03616333,26.70643616,8418
226,"PALM BEACH GARDENS FL",6,12,1,4,7,12,-80.07454681,26.8109169,50977
226,"PALM DESERT CA",6,36,10,7,19,36,-116.3907166,33.72164154,50565
226,"PALM SPRINGS CA",6,144,37,41,66,144,-116.5467758,33.83036423,46305
226,"PALM SPRINGS FL",6,6,0,1,5,6,-80.09664154,26.63662338,21832
226,"PALMDALE CA",6,65,15,15,35,65,-118.118454,34.57925034,156672
226,"PALMER AK",6,4,2,0,2,4,-149.1138458,61.59459305,6449
226,"PALMER TX",6,1,0,0,1,1,-96.66825104,32.43172073,2302
226,"PALMETTO FL",6,3,1,0,2,3,-82.57216644,27.52223396,12973
226,"PALMYRA MO",6,1,0,1,0,1,-91.53061676,39.80343628,3622
226,"PALMYRA NJ",6,1,0,0,1,1,-75.02716827,40.00719452,7356
226,"PALMYRA PA",6,3,0,1,2,3,-76.59290314,40.30906677,7432
226,"PALO ALTO CA",6,129,34,33,62,129,-122.1449661,37.44177628,66478
226,"PALOS HILLS IL",6,1,0,0,1,1,-87.81729889,41.6969986,17596
226,"PAMPA TX",6,1,0,0,1,1,-100.96035,35.53606796,18216
226,"PANAMA CITY BEACH FL",6,62,21,16,25,62,-85.80211639,30.1792717,12092
226,"PANAMA CITY FL",6,50,10,17,23,50,-85.65970612,30.16412926,36917
226,"PANORA IA",6,1,1,0,0,1,-94.36328125,41.69157791,1117
226,"PAONIA CO",6,2,0,0,2,2,-107.5928116,38.86806107,1255
226,"PAPILLION NE",6,6,2,2,2,6,-96.04257202,41.15442276,19463
226,"PARADISE CA",6,2,1,0,1,2,-121.6395493,39.74609756,26289
226,"PARADISE VALLEY AZ",6,2,2,0,0,2,-111.9442825,33.53105164,13477
226,"PARAGOULD AR",6,4,1,0,3,4,-90.5002594,36.05854034,27228
226,"PARAMOUNT CA",6,17,3,6,8,17,-118.161644,33.88947678,55023
226,"PARAMUS NJ",6,1,0,1,0,1,-74.0747757,40.9445343,26760
226,"PARIS IL",6,6,2,3,1,6,-87.69623566,39.61117172,8517
226,"PARIS KY",6,8,1,3,4,8,-84.25283051,38.21011353,9831
226,"PARIS TN",6,15,2,7,6,15,-88.3266983,36.30187225,10166
226,"PARIS TX",6,21,6,9,6,21,-95.55589294,33.66113663,24903
226,"PARK CITY UT",6,289,77,85,127,289,-111.5018539,40.65143204,7963
226,"PARKER CITY IN",6,1,0,1,0,1,-85.20401764,40.18889618,1411
226,"PARKER CO",6,35,8,7,20,35,-104.7624359,39.51849365,47342
226,"PARKERSBURG WV",6,6,1,3,2,6,-81.54850006,39.28261948,31133
226,"PARKS LA",6,1,0,1,0,1,-91.8321991,30.21488571,668
226,"PARKVILLE MO",6,5,1,2,2,5,-94.68252563,39.19501114,5946
226,"PARLIER CA",6,6,1,3,2,6,-119.5286789,36.61136627,14870
226,"PARMA HEIGHTS OH",6,2,1,0,1,2,-81.75946808,41.39034271,20409
226,"PARMA MI",6,1,0,0,1,1,-84.59953308,42.258358,870
226,"PARMA OH",6,24,9,4,11,24,-81.72257996,41.40510178,80380
226,"PARSONS KS",6,12,2,3,7,12,-95.2614975,37.34062195,10223
226,"PARSONS WV",6,6,0,1,5,6,-79.68100739,39.09702682,1526
226,"PASADENA CA",6,379,107,112,160,379,-118.1466675,34.14794922,139899
226,"PASADENA TX",6,25,7,5,13,25,-95.20979309,29.69150162,153036
226,"PASCAGOULA MS",6,4,2,0,2,4,-88.55257416,30.36789703,22230
226,"PASCO WA",6,7,1,3,3,7,-119.1023636,46.2282753,67391
226,"PASSAIC NJ",6,5,0,2,3,5,-74.12754822,40.8571434,70618
226,"PATASKALA OH",6,2,0,0,2,2,-82.67435455,39.99578094,15120
226,"PATCHOGUE NY",6,3,0,2,1,3,-73.01426697,40.76568985,12173
226,"PATERSON NJ",6,111,33,31,47,111,-74.17102051,40.91714478,146987
226,"PATTERSON CA",6,1,1,0,0,1,-121.1320572,37.47135162,20967
226,"PATTERSON LA",6,3,2,0,1,3,-91.30235291,29.69374847,6106
226,"PAULSBORO NJ",6,2,0,0,2,2,-75.23970032,39.83067322,6025
226,"PAWTUCKET RI",6,25,8,9,8,25,-71.38137054,41.87892532,71395
226,"PAYETTE ID",6,11,0,5,6,11,-116.9361572,44.07813263,7428
226,"PAYSON UT",6,1,0,0,1,1,-111.7331848,40.04447937,19313
226,"PEABODY MA",6,1,0,1,0,1,-70.92794037,42.52825928,52065
226,"PEARL RIVER LA",6,1,0,0,1,1,-89.74861145,30.37618065,2466
226,"PEARLAND TX",6,42,8,8,26,42,-95.28644562,29.56411743,101725
226,"PEARSALL TX",6,1,0,1,0,1,-99.09545898,28.89260483,9651
226,"PECATONICA IL",6,1,1,0,0,1,-89.35954285,42.31416321,2234
226,"PEEKSKILL NY",6,3,0,1,2,3,-73.91973877,41.29017639,23928
226,"PEKIN IL",6,4,1,1,2,4,-89.64067841,40.56766891,33905
226,"PELLA IA",6,6,0,3,3,6,-92.92386627,41.40042114,10316
226,"PEMBROKE NC",6,2,0,0,2,2,-79.19446564,34.68062592,3002
226,"PEMBROKE PINES FL",6,56,17,13,26,56,-80.22357941,26.00384903,162243
226,"PENDLETON IN",6,13,3,4,6,13,-85.74658203,39.99742126,4224
226,"PENDLETON OR",6,23,6,5,12,23,-118.7900848,45.67152786,16882
226,"PENN YAN NY",6,3,0,1,2,3,-77.05323029,42.66117096,4815
226,"PENNDEL PA",6,1,1,0,0,1,-74.91597748,40.1521492,2785
226,"PENSACOLA FL",6,145,30,42,73,145,-87.21669006,30.42154694,52752
226,"PEORIA AZ",6,38,17,6,15,38,-112.2390747,33.58084106,163664
226,"PEORIA HEIGHTS IL",6,1,0,1,0,1,-89.57430267,40.74733734,6046
226,"PEORIA IL",6,89,32,16,41,89,-89.59487152,40.70241928,115847
226,"PERRIS CA",6,4,0,3,1,4,-117.2306519,33.78261948,72547
226,"PERRY FL",6,1,1,0,0,1,-83.58158875,30.11780548,7058
226,"PERRY GA",6,3,1,1,1,3,-83.73152161,32.45870972,14991
226,"PERRY MI",6,2,1,0,1,2,-84.21952057,42.82634354,1994
226,"PERRY MO",6,1,0,0,1,1,-91.67559814,39.43136215,656
226,"PERRYSBURG OH",6,8,0,4,4,8,-83.62700653,41.55728531,21243
226,"PERRYVILLE MD",6,5,3,1,1,5,-76.07060242,39.56047821,4427
226,"PERRYVILLE MO",6,8,5,1,2,8,-89.86131287,37.72448349,8333
226,"PERTH AMBOY NJ",6,32,9,8,15,32,-74.26480103,40.5068779,52179
226,"PERU IL",6,3,0,2,1,3,-89.12227631,41.32889175,10019
226,"PERU IN",6,1,0,0,1,1,-86.06684875,40.74810028,11197
226,"PETALUMA CA",6,36,7,14,15,36,-122.6394272,38.23221207,59340
226,"PETERSBURG VA",6,11,2,2,7,11,-77.40148926,37.2280426,32123
226,"PEWAUKEE WI",6,1,0,0,1,1,-88.26155853,43.08044434,13784
226,"PFLUGERVILLE TX",6,22,2,9,11,22,-97.62039948,30.4396553,53847
226,"PHARR TX",6,28,9,6,13,28,-98.1840744,26.19566154,74273
