"Code","State","State_id","City","City2","City3","Place_type","City_state","City_code","avgCensus2010pop","avgPopestimate2015","rownum","id","id2","geography","totalpopulation","malepop","femalepop","medianage","per_male","per_female","total_area","urban","rural","per_urban","per_rural","house_total_population","house_total_income","total_population_race","white_population","black_population","per_white","per_black","total_pop_over16","employ_pop_over16","per_employ_over16","total_population_lang","english_only","english_other","per_english_only","per_english_other","mean_income_households","total_population_individuals","house_median_income","med_per_urban","med_per_rural","med_per_employ_over16","city","state","location","lon","lat","count","count_rate","mean_income_per_capita"
"NC","North Carolina",37,"Spring Lake town","Spring Lake","Spring Lake","town","Spring Lake, North Carolina","Spring Lake, NC",11964,12631,18658,"1600000US3764180",3764180,"Spring Lake town, North Carolina",13336,6546,6790,24,49.09,50.91,11964,11433,531,95.56,4.44,4575,4575,13336,6114,4600,45.85,34.49,8948,6429,71.8,11395,9670,1725,84.9,15.1,43122,13336,36964,97.61,2.39,58.65,"SPRING LAKE","NC","SPRING LAKE NC",-78.97221375,35.16840744,3,0.224955009,16744
"NC","North Carolina",37,"Spruce Pine town","Spruce Pine","Spruce Pine","town","Spruce Pine, North Carolina","Spruce Pine, NC",2175,2110,18659,"1600000US3764260",3764260,"Spruce Pine town, North Carolina",2444,1175,1269,34.5,48.08,51.92,2175,1785,390,82.07,17.93,922,922,2444,2329,7,95.29,0.29,1889,1142,60.5,2222,2005,217,90.2,9.8,45079,2444,31301,97.61,2.39,58.65,"SPRUCE PINE","NC","SPRUCE PINE NC",-82.06425476,35.91545486,2,0.818330606,17905
"NC","North Carolina",37,"Summerfield town","Summerfield","Summerfield","town","Summerfield, North Carolina","Summerfield, NC",10232,10924,18676,"1600000US3765580",3765580,"Summerfield town, North Carolina",10622,5201,5421,44.9,48.96,51.04,10232,7479,2753,73.09,26.91,3800,3800,10622,9780,403,92.07,3.79,8372,5513,65.9,10211,9604,607,94.1,5.9,129643,10622,105547,97.61,2.39,58.65,"SUMMERFIELD","NC","SUMMERFIELD NC",-79.9040451,36.20918274,1,0.094144229,46636
"NC","North Carolina",37,"Surf City town","Surf City","Surf City","town","Surf City, North Carolina","Surf City, NC",1853,2178,18679,"1600000US3766040",3766040,"Surf City town, North Carolina",2481,1340,1141,41.5,54.01,45.99,1853,18,1835,0.97,99.03,1103,1103,2481,2259,0,91.05,0,2093,1363,65.1,2363,2192,171,92.8,7.2,79622,2481,64046,97.61,2.39,58.65,"SURF CITY","NC","SURF CITY NC",-77.54553986,34.42726898,13,5.239822652,37273
"NC","North Carolina",37,"Swansboro town","Swansboro","Swansboro","town","Swansboro, North Carolina","Swansboro, NC",2663,3103,18682,"1600000US3766360",3766360,"Swansboro town, North Carolina",2956,1301,1655,36.5,44.01,55.99,2663,2662,1,99.96,0.04,1213,1213,2956,2613,154,88.4,5.21,2352,1521,64.7,2685,2503,182,93.2,6.8,59548,2956,43422,97.61,2.39,58.65,"SWANSBORO","NC","SWANSBORO NC",-77.12390137,34.68983078,1,0.338294993,25870
"NC","North Carolina",37,"Sylva town","Sylva","Sylva","town","Sylva, North Carolina","Sylva, NC",2588,2601,18684,"1600000US3766500",3766500,"Sylva town, North Carolina",2597,1338,1259,32.9,51.52,48.48,2588,2409,179,93.08,6.92,1039,1039,2597,2166,130,83.4,5.01,2064,1246,60.4,2402,2164,238,90.1,9.9,42076,2597,34219,97.61,2.39,58.65,"SYLVA","NC","SYLVA NC",-83.22544861,35.37376022,3,1.155179053,18661
"NC","North Carolina",37,"Tarboro town","Tarboro","Tarboro","town","Tarboro, North Carolina","Tarboro, NC",11415,11031,18686,"1600000US3766700",3766700,"Tarboro town, North Carolina",11292,5323,5969,43.6,47.14,52.86,11415,11021,394,96.55,3.45,4577,4577,11292,5385,5078,47.69,44.97,9295,5004,53.8,10499,9747,752,92.8,7.2,48945,11292,33349,97.61,2.39,58.65,"TARBORO","NC","TARBORO NC",-77.5349884,35.89706039,5,0.442791357,20808
"NC","North Carolina",37,"Thomasville city","Thomasville","Thomasville","city","Thomasville, North Carolina","Thomasville, NC",26757,26770,18691,"1600000US3767420",3767420,"Thomasville city, North Carolina",27084,12751,14333,38.9,47.08,52.92,26757,26707,50,99.81,0.19,10961,10961,27084,19691,6028,72.7,22.26,20952,13204,63,24917,21664,3253,86.9,13.1,47040,27084,35554,97.61,2.39,58.65,"THOMASVILLE","NC","THOMASVILLE NC",-80.08161163,35.88302994,8,0.295377345,19459
"NC","North Carolina",37,"Tryon town","Tryon","Tryon","town","Tryon, North Carolina","Tryon, NC",1646,1613,18700,"1600000US3768580",3768580,"Tryon town, North Carolina",1624,728,896,54.3,44.83,55.17,1646,1551,95,94.23,5.77,853,853,1624,1298,321,79.93,19.77,1424,710,49.9,1613,1553,60,96.3,3.7,50789,1624,35972,97.61,2.39,58.65,"TRYON","NC","TRYON NC",-82.23826599,35.20822144,19,11.69950739,27203
"NC","North Carolina",37,"Valdese town","Valdese","Valdese","town","Valdese, North Carolina","Valdese, NC",4490,4402,18704,"1600000US3769520",3769520,"Valdese town, North Carolina",4471,2104,2367,51,47.06,52.94,4490,4019,471,89.51,10.49,1873,1873,4471,4195,109,93.83,2.44,3786,1983,52.4,4242,3934,308,92.7,7.3,46390,4471,31621,97.61,2.39,58.65,"VALDESE","NC","VALDESE NC",-81.56863403,35.74153519,1,0.22366361,20863
"NC","North Carolina",37,"Wadesboro town","Wadesboro","Wadesboro","town","Wadesboro, North Carolina","Wadesboro, NC",5813,5371,18715,"1600000US3770380",3770380,"Wadesboro town, North Carolina",5664,2699,2965,37.8,47.65,52.35,5813,5679,134,97.69,2.31,2132,2132,5664,2023,3456,35.72,61.02,4378,2450,56,5183,4916,267,94.8,5.2,40594,5664,27361,97.61,2.39,58.65,"WADESBORO","NC","WADESBORO NC",-80.07618713,34.96852875,3,0.529661017,16386
"NC","North Carolina",37,"Wagram town","Wagram","Wagram","town","Wagram, North Carolina","Wagram, NC",840,799,18716,"1600000US3770480",3770480,"Wagram town, North Carolina",897,441,456,43.8,49.16,50.84,840,0,840,0,100,337,337,897,354,429,39.46,47.83,726,363,50,853,841,12,98.6,1.4,47499,897,39750,97.61,2.39,58.65,"WAGRAM","NC","WAGRAM NC",-79.36548615,34.88830948,3,3.344481605,18867
"NC","North Carolina",37,"Wake Forest town","Wake Forest","Wake Forest","town","Wake Forest, North Carolina","Wake Forest, NC",30117,38202,18717,"1600000US3770540",3770540,"Wake Forest town, North Carolina",34786,17258,17528,35.8,49.61,50.39,30117,29900,217,99.28,0.72,11995,11995,34786,27636,5054,79.45,14.53,24796,16931,68.3,31992,28983,3009,90.6,9.4,96363,34786,80978,97.61,2.39,58.65,"WAKE FOREST","NC","WAKE FOREST NC",-78.50919342,35.98039246,97,2.788478123,33707
"NC","North Carolina",37,"Walkertown town","Walkertown","Walkertown","town","Walkertown, North Carolina","Walkertown, NC",4675,4981,18719,"1600000US3770660",3770660,"Walkertown town, North Carolina",4839,2381,2458,44.8,49.2,50.8,4675,4620,55,98.82,1.18,2001,2001,4839,3820,948,78.94,19.59,4026,2282,56.7,4679,4494,185,96,4,57091,4839,37820,97.61,2.39,58.65,"WALKERTOWN","NC","WALKERTOWN NC",-80.15262604,36.17556,10,2.066542674,24914
"NC","North Carolina",37,"Wallace town","Wallace","Wallace","town","Wallace, North Carolina","Wallace, NC",3880,3960,18720,"1600000US3770720",3770720,"Wallace town, North Carolina",3962,2078,1884,52.3,52.45,47.55,3880,3769,111,97.14,2.86,1918,1918,3962,2972,485,75.01,12.24,3592,2246,62.5,3916,3239,677,82.7,17.3,36944,3962,30194,97.61,2.39,58.65,"WALLACE","NC","WALLACE NC",-77.99450684,34.73618317,2,0.504795558,18013
"NC","North Carolina",37,"Warsaw town","Warsaw","Warsaw","town","Warsaw, North Carolina","Warsaw, NC",3054,3137,18727,"1600000US3771160",3771160,"Warsaw town, North Carolina",3168,1353,1815,30.8,42.71,57.29,3054,2858,196,93.58,6.42,1273,1273,3168,1067,1830,33.68,57.77,2324,1191,51.2,2709,2523,186,93.1,6.9,26782,3168,22263,97.61,2.39,58.65,"WARSAW","NC","WARSAW NC",-78.09035492,34.99985886,18,5.681818182,11916
"NC","North Carolina",37,"Washington city","Washington","Washington","city","Washington, North Carolina","Washington, NC",9744,9741,18728,"1600000US3771220",3771220,"Washington city, North Carolina",9777,4247,5530,43,43.44,56.56,9744,9099,645,93.38,6.62,3915,3915,9777,5082,4365,51.98,44.65,7601,4202,55.3,8940,8288,652,92.7,7.3,41717,9777,31712,97.61,2.39,58.65,"WASHINGTON","NC","WASHINGTON NC",-77.05869293,35.54986954,1,0.102280863,17927
"NC","North Carolina",37,"Waxhaw town","Waxhaw","Waxhaw","town","Waxhaw, North Carolina","Waxhaw, NC",9859,13445,18732,"1600000US3771460",3771460,"Waxhaw town, North Carolina",11586,5720,5866,35.5,49.37,50.63,9859,9607,252,97.44,2.56,3646,3646,11586,9686,1057,83.6,9.12,8186,5775,70.5,10564,9494,1070,89.9,10.1,102123,11586,84294,97.61,2.39,58.65,"WAXHAW","NC","WAXHAW NC",-80.74282074,34.92486572,17,1.467288106,32536
"NC","North Carolina",37,"Waynesville town","Waynesville","Waynesville","town","Waynesville, North Carolina","Waynesville, NC",9869,9760,18733,"1600000US3771500",3771500,"Waynesville town, North Carolina",9748,4598,5150,49.6,47.17,52.83,9869,9431,438,95.56,4.44,4879,4879,9748,9330,189,95.71,1.94,8540,4171,48.8,9361,9017,344,96.3,3.7,52260,9748,36473,97.61,2.39,58.65,"WAYNESVILLE","NC","WAYNESVILLE NC",-82.98840332,35.48899078,12,1.231021748,26739
"NC","North Carolina",37,"Weaverville town","Weaverville","Weaverville","town","Weaverville, North Carolina","Weaverville, NC",3120,3867,18734,"1600000US3771560",3771560,"Weaverville town, North Carolina",3834,1828,2006,49.5,47.68,52.32,3120,2834,286,90.83,9.17,1557,1557,3834,3707,18,96.69,0.47,3264,1609,49.3,3736,3599,137,96.3,3.7,74629,3834,52263,97.61,2.39,58.65,"WEAVERVILLE","NC","WEAVERVILLE NC",-82.56031799,35.6974411,26,6.781429317,32048
"NC","North Carolina",37,"Wendell town","Wendell","Wendell","town","Wendell, North Carolina","Wendell, NC",5845,6262,18739,"1600000US3771860",3771860,"Wendell town, North Carolina",6169,2847,3322,36.4,46.15,53.85,5845,5751,94,98.39,1.61,2344,2344,6169,4273,1250,69.27,20.26,4434,2745,61.9,5678,4902,776,86.3,13.7,62666,6169,45304,97.61,2.39,58.65,"WENDELL","NC","WENDELL NC",-78.36904144,35.78117371,2,0.324201653,24241
"NC","North Carolina",37,"Whiteville city","Whiteville","Whiteville","city","Whiteville, North Carolina","Whiteville, NC",5394,5514,18751,"1600000US3773660",3773660,"Whiteville city, North Carolina",5512,2440,3072,41.9,44.27,55.73,5394,5173,221,95.9,4.1,2370,2370,5512,2618,2197,47.5,39.86,4326,1918,44.3,5023,4579,444,91.2,8.8,41121,5512,24011,97.61,2.39,58.65,"WHITEVILLE","NC","WHITEVILLE NC",-78.70272064,34.3391037,5,0.907111756,18541
"NC","North Carolina",37,"Wilkesboro town","Wilkesboro","Wilkesboro","town","Wilkesboro, North Carolina","Wilkesboro, NC",3413,3499,18753,"1600000US3774020",3774020,"Wilkesboro town, North Carolina",3548,1861,1687,41.5,52.45,47.55,3413,3268,145,95.75,4.25,1307,1307,3548,2765,502,77.93,14.15,2641,1329,50.3,3328,3241,87,97.4,2.6,55463,3548,33450,97.61,2.39,58.65,"WILKESBORO","NC","WILKESBORO NC",-81.16051483,36.1464119,1,0.281848929,21795
"NC","North Carolina",37,"Williamston town","Williamston","Williamston","town","Williamston, North Carolina","Williamston, NC",5511,5393,18754,"1600000US3774220",3774220,"Williamston town, North Carolina",5569,2250,3319,44.4,40.4,59.6,5511,5309,202,96.33,3.67,2373,2373,5569,1638,3783,29.41,67.93,4466,2537,56.8,5136,5079,57,98.9,1.1,36790,5569,31313,97.61,2.39,58.65,"WILLIAMSTON","NC","WILLIAMSTON NC",-77.05486298,35.85483551,2,0.359130903,16818
"NC","North Carolina",37,"Wilmington city","Wilmington","Wilmington","city","Wilmington, North Carolina","Wilmington, NC",106476,115126,18755,"1600000US3774440",3774440,"Wilmington city, North Carolina",111998,52752,59246,34.9,47.1,52.9,106476,106476,0,100,0,48425,48425,111998,85675,21135,76.5,18.87,93928,60503,64.4,106849,97180,9669,91,9,65596,111998,42128,97.61,2.39,58.65,"WILMINGTON","NC","WILMINGTON NC",-77.94431305,34.22592926,421,3.758995696,29139
"NC","North Carolina",37,"Wilson city","Wilson","Wilson","city","Wilson, North Carolina","Wilson, NC",49167,49319,18756,"1600000US3774540",3774540,"Wilson city, North Carolina",49478,22660,26818,38.1,45.8,54.2,49167,48670,497,98.99,1.01,19619,19619,49478,20973,23239,42.39,46.97,38546,23235,60.3,46109,41086,5023,89.1,10.9,52644,49478,38497,97.61,2.39,58.65,"WILSON","NC","WILSON NC",-77.914711,35.72143173,16,0.323376046,21593
"NC","North Carolina",37,"Wingate town","Wingate","Wingate","town","Wingate, North Carolina","Wingate, NC",3491,3871,18760,"1600000US3774760",3774760,"Wingate town, North Carolina",3742,1559,2183,22.3,41.66,58.34,3491,3482,9,99.74,0.26,1023,1023,3742,2290,1259,61.2,33.65,3117,1661,53.3,3542,3124,418,88.2,11.8,50280,3742,36875,97.61,2.39,58.65,"WINGATE","NC","WINGATE NC",-80.4487915,34.98449326,3,0.801710315,15538
"NC","North Carolina",37,"Winston-Salem city","Winston-Salem","Winston-Salem","city","Winston-Salem, North Carolina","Winston-Salem, NC",229617,240008,18761,"1600000US3775000",3775000,"Winston-Salem city, North Carolina",236642,110767,125875,34.6,46.81,53.19,229617,229432,185,99.92,0.08,93267,93267,236642,135426,82465,57.23,34.85,184559,116793,63.3,219620,181699,37921,82.7,17.3,61394,236642,39882,97.61,2.39,58.65,"WINSTON-SALEM","NC","WINSTON-SALEM NC",-80.24356842,36.1001091,769,3.249634469,24835
"NC","North Carolina",37,"Youngsville town","Youngsville","Youngsville","town","Youngsville, North Carolina","Youngsville, NC",1157,1207,18771,"1600000US3776200",3776200,"Youngsville town, North Carolina",1394,679,715,31.9,48.71,51.29,1157,1071,86,92.57,7.43,606,606,1394,943,369,67.65,26.47,1058,786,74.3,1291,1227,64,95,5,49088,1394,35357,97.61,2.39,58.65,"YOUNGSVILLE","NC","YOUNGSVILLE NC",-78.47360992,36.02531433,6,4.304160689,22104
"NC","North Carolina",37,"Zebulon town","Zebulon","Zebulon","town","Zebulon, North Carolina","Zebulon, NC",4433,4957,18772,"1600000US3776220",3776220,"Zebulon town, North Carolina",4690,2353,2337,32.3,50.17,49.83,4433,4211,222,94.99,5.01,1485,1485,4690,2716,1480,57.91,31.56,3359,2196,65.4,4373,3491,882,79.8,20.2,56028,4690,51717,97.61,2.39,58.65,"ZEBULON","NC","ZEBULON NC",-78.31421661,35.82442474,1,0.213219616,18730
"ND","North Dakota",38,"Bismarck city","Bismarck","Bismarck","city","Bismarck, North Dakota","Bismarck, ND",61272,71267,18809,"1600000US3807200",3807200,"Bismarck city, North Dakota",66980,32629,34351,37,48.71,51.29,61272,61144,128,99.79,0.21,29716,29716,66980,61153,733,91.3,1.09,53892,38455,71.4,62688,59665,3023,95.2,4.8,75708,66980,58901,98.16,1.84,71.35,"BISMARCK","ND","BISMARCK ND",-100.7789612,46.80673981,48,0.71663183,33824
"ND","North Dakota",38,"Bowbells city","Bowbells","Bowbells","city","Bowbells, North Dakota","Bowbells, ND",336,378,18812,"1600000US3808500",3808500,"Bowbells city, North Dakota",402,211,191,38.5,52.49,47.51,336,0,336,0,100,200,200,402,392,0,97.51,0,335,235,70.1,377,349,28,92.6,7.4,76834,402,61250,98.16,1.84,71.35,"BOWBELLS","ND","BOWBELLS ND",-102.2465668,48.80357361,1,2.487562189,36226
"ND","North Dakota",38,"Dickinson city","Dickinson","Dickinson","city","Dickinson, North Dakota","Dickinson, ND",17787,23507,18864,"1600000US3819620",3819620,"Dickinson city, North Dakota",21097,10788,10309,33.9,51.14,48.86,17787,17460,327,98.16,1.84,8559,8559,21097,19404,295,91.98,1.4,16767,12390,73.9,19540,18013,1527,92.2,7.8,82382,21097,71144,98.16,1.84,71.35,"DICKINSON","ND","DICKINSON ND",-102.7891007,46.87979889,22,1.042802294,34354
"ND","North Dakota",38,"Fargo city","Fargo","Fargo","city","Fargo, North Dakota","Fargo, ND",105549,118147,18892,"1600000US3825700",3825700,"Fargo city, North Dakota",113464,56234,57230,30.5,49.56,50.44,105549,105426,123,99.88,0.12,49962,49962,113464,100304,4195,88.4,3.7,92924,69539,74.8,106339,96587,9752,90.8,9.2,66947,113464,46175,98.16,1.84,71.35,"FARGO","ND","FARGO ND",-96.79805756,46.87498474,375,3.305013044,30023
"ND","North Dakota",38,"Fort Yates city","Fort Yates","Fort Yates","city","Fort Yates, North Dakota","Fort Yates, ND",184,204,18905,"1600000US3827860",3827860,"Fort Yates city, North Dakota",212,115,97,28.9,54.25,45.75,184,0,184,0,100,56,56,212,10,0,4.72,0,145,86,59.3,195,188,7,96.4,3.6,51684,212,38750,98.16,1.84,71.35,"FORT YATES","ND","FORT YATES ND",-100.6290817,46.09021378,2,9.433962264,14532
"ND","North Dakota",38,"Grand Forks city","Grand Forks","Grand Forks","city","Grand Forks, North Dakota","Grand Forks, ND",52838,56567,18927,"1600000US3832060",3832060,"Grand Forks city, North Dakota",54944,27970,26974,28.5,50.91,49.09,52838,52838,0,100,0,23319,23319,54944,48345,1368,87.99,2.49,45620,32508,71.3,51551,48123,3428,93.4,6.6,65740,54944,46149,98.16,1.84,71.35,"GRAND FORKS","ND","GRAND FORKS ND",-97.03855133,47.92044067,178,3.239662202,28256
"ND","North Dakota",38,"Hazelton city","Hazelton","Hazelton","city","Hazelton, North Dakota","Hazelton, ND",235,226,18951,"1600000US3836700",3836700,"Hazelton city, North Dakota",223,122,101,42.5,54.71,45.29,235,0,235,0,100,110,110,223,223,0,100,0,165,82,49.7,217,205,12,94.5,5.5,54888,223,29615,98.16,1.84,71.35,"HAZELTON","ND","HAZELTON ND",-100.2808533,46.48171997,3,13.4529148,27641
"ND","North Dakota",38,"Jamestown city","Jamestown","Jamestown","city","Jamestown, North Dakota","Jamestown, ND",15427,15328,18964,"1600000US3840580",3840580,"Jamestown city, North Dakota",15418,7694,7724,39.6,49.9,50.1,15427,15130,297,98.07,1.93,6805,6805,15418,14330,110,92.94,0.71,12753,8316,65.2,14563,13837,726,95,5,59833,15418,48362,98.16,1.84,71.35,"JAMESTOWN","ND","JAMESTOWN ND",-98.70591736,46.90496063,6,0.389155532,27330
"ND","North Dakota",38,"Mandan city","Mandan","Mandan","city","Mandan, North Dakota","Mandan, ND",18331,21679,19008,"1600000US3849900",3849900,"Mandan city, North Dakota",19962,10024,9938,37.1,50.22,49.78,18331,18262,69,99.62,0.38,8586,8586,19962,18255,175,91.45,0.88,15897,11659,73.3,18484,17634,850,95.4,4.6,73507,19962,59078,98.16,1.84,71.35,"MANDAN","ND","MANDAN ND",-100.8964386,46.82664108,17,0.851618074,30964
"ND","North Dakota",38,"Medora city","Medora","Medora","city","Medora, North Dakota","Medora, ND",112,134,19021,"1600000US3851900",3851900,"Medora city, North Dakota",184,112,72,37.4,60.87,39.13,112,0,112,0,100,79,79,184,142,8,77.17,4.35,184,6881.5,71.35,175,130,45,74.3,25.7,73218,184,49018,98.16,1.84,71.35,"MEDORA","ND","MEDORA ND",-103.5243988,46.91657257,1,5.434782609,34007
"ND","North Dakota",38,"Minnewaukan city","Minnewaukan","Minnewaukan","city","Minnewaukan, North Dakota","Minnewaukan, ND",224,227,19027,"1600000US3853220",3853220,"Minnewaukan city, North Dakota",226,120,106,41.7,53.1,46.9,224,0,224,0,100,112,112,226,191,0,84.51,0,186,125,67.2,204,204,0,100,0,54887,226,42273,98.16,1.84,71.35,"MINNEWAUKAN","ND","MINNEWAUKAN ND",-99.25090027,48.06991959,1,4.424778761,28906
"ND","North Dakota",38,"Minot city","Minot","Minot","city","Minot, North Dakota","Minot, ND",40888,49596,19028,"1600000US3853380",3853380,"Minot city, North Dakota",46194,23406,22788,31.9,50.67,49.33,40888,40864,24,99.94,0.06,18779,18779,46194,40920,1403,88.58,3.04,37038,27320,73.8,42881,40399,2482,94.2,5.8,76624,46194,60721,98.16,1.84,71.35,"MINOT","ND","MINOT ND",-101.2953949,48.23139572,24,0.519547993,32203
"ND","North Dakota",38,"Neche city","Neche","Neche","city","Neche, North Dakota","Neche, ND",371,356,19041,"1600000US3855620",3855620,"Neche city, North Dakota",361,196,165,35.7,54.29,45.71,371,0,371,0,100,153,153,361,343,5,95.01,1.39,272,178,65.4,342,336,6,98.2,1.8,72778,361,53125,98.16,1.84,71.35,"NECHE","ND","NECHE ND",-97.54907227,48.97986603,11,30.47091413,29557
"ND","North Dakota",38,"Thompson city","Thompson","Thompson","city","Thompson, North Dakota","Thompson, ND",986,994,19133,"1600000US3878660",3878660,"Thompson city, North Dakota",1067,539,528,40,50.52,49.48,986,0,986,0,100,366,366,1067,1043,0,97.75,0,787,633,80.4,1001,985,16,98.4,1.6,95469,1067,91136,98.16,1.84,71.35,"THOMPSON","ND","THOMPSON ND",-97.10613251,47.77650833,1,0.937207123,32244
"ND","North Dakota",38,"Wahpeton city","Wahpeton","Wahpeton","city","Wahpeton, North Dakota","Wahpeton, ND",7766,7822,19148,"1600000US3882660",3882660,"Wahpeton city, North Dakota",7835,4128,3707,32,52.69,47.31,7766,7757,9,99.88,0.12,3205,3205,7835,7203,76,91.93,0.97,6672,4463,66.9,7463,7087,376,95,5,59112,7835,48011,98.16,1.84,71.35,"WAHPETON","ND","WAHPETON ND",-96.6032486,46.26345062,1,0.127632419,25362
"ND","North Dakota",38,"West Fargo city","West Fargo","West Fargo","city","West Fargo, North Dakota","West Fargo, ND",25830,33481,19155,"1600000US3884780",3884780,"West Fargo city, North Dakota",29892,15543,14349,33.2,52,48,25830,25718,112,99.57,0.43,11856,11856,29892,27494,833,91.98,2.79,22893,17804,77.8,27313,25288,2025,92.6,7.4,82751,29892,69549,98.16,1.84,71.35,"WEST FARGO","ND","WEST FARGO ND",-96.90450287,46.87138367,91,3.044292787,33248
"ND","North Dakota",38,"Williston city","Williston","Williston","city","Williston, North Dakota","Williston, ND",14716,26978,19161,"1600000US3886220",3886220,"Williston city, North Dakota",22051,12016,10035,31.7,54.49,45.51,14716,14646,70,99.52,0.48,9102,9102,22051,19599,487,88.88,2.21,17204,12596,73.2,20103,19323,780,96.1,3.9,112558,22051,90171,98.16,1.84,71.35,"WILLISTON","ND","WILLISTON ND",-103.6307449,48.14650726,18,0.816289511,44106
"NE","Nebraska",31,"Alliance city","Alliance","Alliance","city","Alliance, Nebraska","Alliance, NE",8491,8500,15049,"1600000US3100905",3100905,"Alliance city, Nebraska",8500,4326,4174,38.9,50.89,49.11,8491,8463,28,99.67,0.33,3630,3630,8500,7751,13,91.19,0.15,6447,4401,68.3,7948,7586,362,95.4,4.6,59369,8500,48631,95.45,4.55,66.8,"ALLIANCE","NE","ALLIANCE NE",-102.8736877,42.10169601,4,0.470588235,25199
